IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria
113305,2024.0,3.0,43.0,1813.0,MSIIIa
113305,2024.0,4.0,81.0,1813.0,MSIIIa
113305,2024.0,5.0,52.0,1813.0,MSIIIa
113305,2024.0,6.0,74.0,1813.0,MSIIIa
113306,2024.0,1.0,170.0,2532.0,MSIIIa
113306,2024.0,2.0,173.0,2532.0,MSIIIa
113306,2024.0,3.0,156.0,2532.0,MSIIIa
113306,2024.0,4.0,170.0,2532.0,MSIIIa
113306,2024.0,5.0,150.0,2532.0,MSIIIa
113306,2024.0,6.0,101.0,2532.0,MSIIIa
113307,2024.0,1.0,89.0,2305.0,MSIIIa
113307,2024.0,2.0,82.0,2305.0,MSIIIa
113307,2024.0,3.0,90.0,2305.0,MSIIIa
113307,2024.0,4.0,92.0,2305.0,MSIIIa
113307,2024.0,5.0,92.0,2305.0,MSIIIa
113307,2024.0,6.0,61.0,2305.0,MSIIIa
113308,2024.0,1.0,104.0,2692.0,MSIIIa
113308,2024.0,2.0,82.0,2692.0,MSIIIa
113308,2024.0,3.0,70.0,2692.0,MSIIIa
113308,2024.0,4.0,129.0,2692.0,MSIIIa
113308,2024.0,5.0,121.0,2692.0,MSIIIa
113308,2024.0,6.0,95.0,2692.0,MSIIIa
113309,2024.0,1.0,98.0,2672.0,MSIIIa
113309,2024.0,2.0,87.0,2672.0,MSIIIa
113309,2024.0,3.0,73.0,2672.0,MSIIIa
113309,2024.0,4.0,115.0,2672.0,MSIIIa
113309,2024.0,5.0,89.0,2672.0,MSIIIa
113309,2024.0,6.0,87.0,2672.0,MSIIIa
113310,2024.0,1.0,124.0,2643.0,MSIIIa
113310,2024.0,2.0,27.0,2643.0,MSIIIa
113310,2024.0,3.0,109.0,2643.0,MSIIIa
113310,2024.0,4.0,123.0,2643.0,MSIIIa
113310,2024.0,5.0,97.0,2643.0,MSIIIa
113310,2024.0,6.0,120.0,2643.0,MSIIIa
113311,2024.0,1.0,186.0,4316.0,MSIIIa
113311,2024.0,2.0,161.0,4316.0,MSIIIa
113311,2024.0,3.0,138.0,4316.0,MSIIIa
113311,2024.0,4.0,153.0,4316.0,MSIIIa
113311,2024.0,5.0,175.0,4316.0,MSIIIa
113311,2024.0,6.0,115.0,4316.0,MSIIIa
113312,2024.0,1.0,156.0,3957.0,MSIIIa
113312,2024.0,2.0,97.0,3957.0,MSIIIa
113312,2024.0,3.0,196.0,3957.0,MSIIIa
113312,2024.0,4.0,143.0,3957.0,MSIIIa
113312,2024.0,5.0,138.0,3957.0,MSIIIa
113312,2024.0,6.0,114.0,3957.0,MSIIIa
113313,2024.0,1.0,135.0,3574.0,MSIIIa
113313,2024.0,2.0,120.0,3574.0,MSIIIa
113313,2024.0,3.0,90.0,3574.0,MSIIIa
113313,2024.0,4.0,124.0,3574.0,MSIIIa
113313,2024.0,5.0,101.0,3574.0,MSIIIa
113313,2024.0,6.0,98.0,3574.0,MSIIIa
113314,2024.0,1.0,123.0,3099.0,MSIIIa
113314,2024.0,2.0,112.0,3099.0,MSIIIa
113314,2024.0,3.0,154.0,3099.0,MSIIIa
113314,2024.0,4.0,151.0,3099.0,MSIIIa
113314,2024.0,5.0,124.0,3099.0,MSIIIa
113314,2024.0,6.0,2.0,3099.0,MSIIIa
113315,2024.0,1.0,128.0,3755.0,MSIIIa
113315,2024.0,2.0,133.0,3755.0,MSIIIa
113315,2024.0,3.0,130.0,3755.0,MSIIIa
113315,2024.0,4.0,150.0,3755.0,MSIIIa
113315,2024.0,5.0,148.0,3755.0,MSIIIa
113315,2024.0,6.0,102.0,3755.0,MSIIIa
113316,2024.0,1.0,210.0,3692.0,MSIIIa
113316,2024.0,2.0,158.0,3692.0,MSIIIa
113316,2024.0,3.0,107.0,3692.0,MSIIIa
113316,2024.0,4.0,192.0,3692.0,MSIIIa
113316,2024.0,5.0,196.0,3692.0,MSIIIa
113316,2024.0,6.0,186.0,3692.0,MSIIIa
113317,2024.0,1.0,133.0,3258.0,MSIIIa
113317,2024.0,2.0,156.0,3258.0,MSIIIa
113317,2024.0,3.0,125.0,3258.0,MSIIIa
113317,2024.0,4.0,124.0,3258.0,MSIIIa
113317,2024.0,5.0,173.0,3258.0,MSIIIa
113317,2024.0,6.0,74.0,3258.0,MSIIIa
113318,2024.0,1.0,135.0,5198.0,MSIIIa
113318,2024.0,2.0,174.0,5198.0,MSIIIa
113318,2024.0,3.0,245.0,5198.0,MSIIIa
113318,2024.0,4.0,264.0,5198.0,MSIIIa
113318,2024.0,5.0,210.0,5198.0,MSIIIa
113318,2024.0,6.0,224.0,5198.0,MSIIIa
113319,2024.0,1.0,67.0,1518.0,MSIIIa
113319,2024.0,2.0,23.0,1518.0,MSIIIa
113319,2024.0,3.0,34.0,1518.0,MSIIIa
113319,2024.0,4.0,46.0,1518.0,MSIIIa
113319,2024.0,5.0,130.0,1518.0,MSIIIa
113319,2024.0,6.0,45.0,1518.0,MSIIIa
113320,2024.0,1.0,93.0,2061.0,MSIIIa
113320,2024.0,2.0,32.0,2061.0,MSIIIa
113320,2024.0,3.0,87.0,2061.0,MSIIIa
113320,2024.0,4.0,80.0,2061.0,MSIIIa
113320,2024.0,5.0,100.0,2061.0,MSIIIa
113320,2024.0,6.0,65.0,2061.0,MSIIIa
113321,2024.0,1.0,36.0,751.0,MSIIIa
113321,2024.0,2.0,17.0,751.0,MSIIIa
113321,2024.0,3.0,36.0,751.0,MSIIIa
113321,2024.0,4.0,44.0,751.0,MSIIIa
113321,2024.0,5.0,41.0,751.0,MSIIIa
113321,2024.0,6.0,24.0,751.0,MSIIIa
113322,2024.0,1.0,72.0,2106.0,MSIIIa
113322,2024.0,2.0,86.0,2106.0,MSIIIa
113322,2024.0,3.0,54.0,2106.0,MSIIIa
113322,2024.0,4.0,106.0,2106.0,MSIIIa
113322,2024.0,5.0,109.0,2106.0,MSIIIa
113322,2024.0,6.0,78.0,2106.0,MSIIIa
113323,2024.0,1.0,201.0,3741.0,MSIIIa
113323,2024.0,2.0,112.0,3741.0,MSIIIa
113323,2024.0,3.0,183.0,3741.0,MSIIIa
113323,2024.0,4.0,169.0,3741.0,MSIIIa
113323,2024.0,5.0,151.0,3741.0,MSIIIa
113323,2024.0,6.0,149.0,3741.0,MSIIIa
113324,2024.0,1.0,232.0,3433.0,MSIIIa
113324,2024.0,2.0,216.0,3433.0,MSIIIa
113324,2024.0,3.0,229.0,3433.0,MSIIIa
113324,2024.0,4.0,232.0,3433.0,MSIIIa
113324,2024.0,5.0,146.0,3433.0,MSIIIa
113324,2024.0,6.0,91.0,3433.0,MSIIIa
113326,2024.0,1.0,108.0,3695.0,MSIIIa
113326,2024.0,2.0,103.0,3695.0,MSIIIa
113326,2024.0,3.0,153.0,3695.0,MSIIIa
113326,2024.0,4.0,113.0,3695.0,MSIIIa
113326,2024.0,5.0,114.0,3695.0,MSIIIa
113326,2024.0,6.0,98.0,3695.0,MSIIIa
113328,2024.0,1.0,225.0,4031.0,MSIIIa
113328,2024.0,2.0,84.0,4031.0,MSIIIa
113328,2024.0,3.0,229.0,4031.0,MSIIIa
113328,2024.0,4.0,220.0,4031.0,MSIIIa
113328,2024.0,5.0,112.0,4031.0,MSIIIa
113328,2024.0,6.0,123.0,4031.0,MSIIIa
113329,2024.0,1.0,168.0,2651.0,MSIIIa
113329,2024.0,2.0,141.0,2651.0,MSIIIa
113329,2024.0,3.0,117.0,2651.0,MSIIIa
113329,2024.0,4.0,116.0,2651.0,MSIIIa
113329,2024.0,5.0,100.0,2651.0,MSIIIa
113329,2024.0,6.0,63.0,2651.0,MSIIIa
113330,2024.0,1.0,217.0,4862.0,MSIIIa
113330,2024.0,2.0,308.0,4862.0,MSIIIa
113330,2024.0,3.0,212.0,4862.0,MSIIIa
113330,2024.0,4.0,225.0,4862.0,MSIIIa
113330,2024.0,5.0,207.0,4862.0,MSIIIa
113330,2024.0,6.0,206.0,4862.0,MSIIIa
113331,2024.0,1.0,130.0,2461.0,MSIIIa
113331,2024.0,2.0,114.0,2461.0,MSIIIa
113331,2024.0,3.0,96.0,2461.0,MSIIIa
113331,2024.0,4.0,80.0,2461.0,MSIIIa
113331,2024.0,5.0,62.0,2461.0,MSIIIa
113331,2024.0,6.0,87.0,2461.0,MSIIIa
113332,2024.0,1.0,113.0,3360.0,MSIIIa
113332,2024.0,2.0,156.0,3360.0,MSIIIa
113332,2024.0,3.0,136.0,3360.0,MSIIIa
113332,2024.0,4.0,184.0,3360.0,MSIIIa
113332,2024.0,5.0,102.0,3360.0,MSIIIa
113332,2024.0,6.0,79.0,3360.0,MSIIIa
113333,2024.0,1.0,82.0,1210.0,MSIIIa
113333,2024.0,2.0,44.0,1210.0,MSIIIa
113333,2024.0,3.0,50.0,1210.0,MSIIIa
113333,2024.0,4.0,53.0,1210.0,MSIIIa
113333,2024.0,5.0,60.0,1210.0,MSIIIa
113333,2024.0,6.0,59.0,1210.0,MSIIIa
113334,2024.0,1.0,66.0,1151.0,MSIIIa
113334,2024.0,2.0,51.0,1151.0,MSIIIa
113334,2024.0,3.0,70.0,1151.0,MSIIIa
113334,2024.0,4.0,53.0,1151.0,MSIIIa
113334,2024.0,5.0,67.0,1151.0,MSIIIa
113334,2024.0,6.0,58.0,1151.0,MSIIIa
113390,2024.0,1.0,138.0,4730.0,MSIIIa
113390,2024.0,2.0,78.0,4730.0,MSIIIa
113390,2024.0,3.0,121.0,4730.0,MSIIIa
113390,2024.0,4.0,139.0,4730.0,MSIIIa
113390,2024.0,5.0,197.0,4730.0,MSIIIa
113390,2024.0,6.0,122.0,4730.0,MSIIIa
113394,2024.0,1.0,191.0,3426.0,MSIIIa
113394,2024.0,3.0,55.0,3426.0,MSIIIa
113394,2024.0,4.0,138.0,3426.0,MSIIIa
113394,2024.0,5.0,136.0,3426.0,MSIIIa
113394,2024.0,6.0,74.0,3426.0,MSIIIa
113396,2024.0,1.0,188.0,2495.0,MSIIIa
113396,2024.0,2.0,165.0,2495.0,MSIIIa
113396,2024.0,3.0,50.0,2495.0,MSIIIa
113396,2024.0,4.0,95.0,2495.0,MSIIIa
113396,2024.0,5.0,113.0,2495.0,MSIIIa
113396,2024.0,6.0,70.0,2495.0,MSIIIa
113402,2024.0,1.0,41.0,687.0,MSIIIa
113402,2024.0,2.0,27.0,687.0,MSIIIa
113402,2024.0,3.0,24.0,687.0,MSIIIa
113402,2024.0,4.0,30.0,687.0,MSIIIa
113402,2024.0,5.0,26.0,687.0,MSIIIa
113402,2024.0,6.0,24.0,687.0,MSIIIa
113404,2024.0,1.0,43.0,404.0,MSIIIa
113404,2024.0,2.0,16.0,404.0,MSIIIa
113404,2024.0,3.0,35.0,404.0,MSIIIa
113404,2024.0,4.0,28.0,404.0,MSIIIa
113404,2024.0,5.0,28.0,404.0,MSIIIa
113404,2024.0,6.0,33.0,404.0,MSIIIa
113405,2024.0,1.0,43.0,584.0,MSIIIa
113405,2024.0,2.0,8.0,584.0,MSIIIa
113405,2024.0,3.0,23.0,584.0,MSIIIa
113405,2024.0,4.0,28.0,584.0,MSIIIa
113405,2024.0,5.0,52.0,584.0,MSIIIa
113405,2024.0,6.0,18.0,584.0,MSIIIa
113406,2024.0,1.0,7.0,164.0,MSIIIa
113406,2024.0,2.0,3.0,164.0,MSIIIa
113406,2024.0,3.0,10.0,164.0,MSIIIa
113406,2024.0,4.0,15.0,164.0,MSIIIa
113406,2024.0,5.0,8.0,164.0,MSIIIa
113406,2024.0,6.0,6.0,164.0,MSIIIa
113407,2024.0,1.0,24.0,349.0,MSIIIa
113407,2024.0,2.0,18.0,349.0,MSIIIa
113407,2024.0,3.0,10.0,349.0,MSIIIa
113407,2024.0,4.0,15.0,349.0,MSIIIa
113407,2024.0,5.0,16.0,349.0,MSIIIa
113407,2024.0,6.0,15.0,349.0,MSIIIa
113408,2024.0,1.0,21.0,291.0,MSIIIa
113408,2024.0,2.0,24.0,291.0,MSIIIa
113408,2024.0,3.0,17.0,291.0,MSIIIa
113408,2024.0,4.0,28.0,291.0,MSIIIa
113408,2024.0,5.0,45.0,291.0,MSIIIa
113408,2024.0,6.0,35.0,291.0,MSIIIa
113409,2024.0,1.0,44.0,870.0,MSIIIa
113409,2024.0,2.0,11.0,870.0,MSIIIa
113409,2024.0,3.0,31.0,870.0,MSIIIa
113409,2024.0,4.0,103.0,870.0,MSIIIa
113409,2024.0,5.0,22.0,870.0,MSIIIa
113409,2024.0,6.0,24.0,870.0,MSIIIa
113410,2024.0,1.0,7.0,133.0,MSIIIa
113410,2024.0,2.0,13.0,133.0,MSIIIa
113410,2024.0,3.0,6.0,133.0,MSIIIa
113410,2024.0,4.0,12.0,133.0,MSIIIa
113410,2024.0,5.0,19.0,133.0,MSIIIa
113410,2024.0,6.0,8.0,133.0,MSIIIa
113411,2024.0,5.0,2.0,285.0,MSIIIa
113411,2024.0,6.0,2.0,285.0,MSIIIa
113412,2024.0,1.0,12.0,211.0,MSIIIa
113412,2024.0,2.0,3.0,211.0,MSIIIa
113412,2024.0,3.0,10.0,211.0,MSIIIa
113412,2024.0,4.0,16.0,211.0,MSIIIa
113412,2024.0,5.0,11.0,211.0,MSIIIa
113412,2024.0,6.0,10.0,211.0,MSIIIa
113413,,,,18.0,MSIIIa
113701,2024.0,1.0,51.0,784.0,MSIIIa
113701,2024.0,2.0,31.0,784.0,MSIIIa
113701,2024.0,3.0,9.0,784.0,MSIIIa
113701,2024.0,4.0,37.0,784.0,MSIIIa
113701,2024.0,5.0,43.0,784.0,MSIIIa
113701,2024.0,6.0,26.0,784.0,MSIIIa
113702,2024.0,1.0,7.0,291.0,MSIIIa
113702,2024.0,2.0,12.0,291.0,MSIIIa
113702,2024.0,3.0,15.0,291.0,MSIIIa
113702,2024.0,4.0,9.0,291.0,MSIIIa
113702,2024.0,5.0,29.0,291.0,MSIIIa
113702,2024.0,6.0,5.0,291.0,MSIIIa
113703,2024.0,1.0,14.0,548.0,MSIIIa
113703,2024.0,2.0,13.0,548.0,MSIIIa
113703,2024.0,3.0,24.0,548.0,MSIIIa
113703,2024.0,4.0,17.0,548.0,MSIIIa
113703,2024.0,5.0,52.0,548.0,MSIIIa
113703,2024.0,6.0,16.0,548.0,MSIIIa
113713,2024.0,1.0,27.0,559.0,MSIIIa
113713,2024.0,2.0,15.0,559.0,MSIIIa
113713,2024.0,3.0,37.0,559.0,MSIIIa
113713,2024.0,4.0,25.0,559.0,MSIIIa
113713,2024.0,5.0,28.0,559.0,MSIIIa
113713,2024.0,6.0,16.0,559.0,MSIIIa
113716,2024.0,1.0,42.0,643.0,MSIIIa
113716,2024.0,2.0,3.0,643.0,MSIIIa
113716,2024.0,3.0,26.0,643.0,MSIIIa
113716,2024.0,4.0,36.0,643.0,MSIIIa
113716,2024.0,5.0,40.0,643.0,MSIIIa
113716,2024.0,6.0,13.0,643.0,MSIIIa
113717,2024.0,1.0,36.0,466.0,MSIIIa
113717,2024.0,2.0,18.0,466.0,MSIIIa
113717,2024.0,3.0,18.0,466.0,MSIIIa
113717,2024.0,4.0,36.0,466.0,MSIIIa
113717,2024.0,5.0,15.0,466.0,MSIIIa
113717,2024.0,6.0,18.0,466.0,MSIIIa
113722,2024.0,1.0,28.0,619.0,MSIIIa
113722,2024.0,2.0,31.0,619.0,MSIIIa
113722,2024.0,3.0,27.0,619.0,MSIIIa
113722,2024.0,4.0,13.0,619.0,MSIIIa
113722,2024.0,5.0,13.0,619.0,MSIIIa
113722,2024.0,6.0,19.0,619.0,MSIIIa
113728,2024.0,1.0,9.0,757.0,MSIIIa
113728,2024.0,3.0,28.0,757.0,MSIIIa
113728,2024.0,5.0,36.0,757.0,MSIIIa
113728,2024.0,6.0,33.0,757.0,MSIIIa
113753,2024.0,1.0,13.0,186.0,MSIIIa
113753,2024.0,2.0,11.0,186.0,MSIIIa
113753,2024.0,3.0,8.0,186.0,MSIIIa
113753,2024.0,4.0,6.0,186.0,MSIIIa
113753,2024.0,5.0,13.0,186.0,MSIIIa
113753,2024.0,6.0,11.0,186.0,MSIIIa
113790,2024.0,1.0,53.0,1111.0,MSIIIa
113790,2024.0,2.0,44.0,1111.0,MSIIIa
113790,2024.0,3.0,39.0,1111.0,MSIIIa
113790,2024.0,4.0,42.0,1111.0,MSIIIa
113790,2024.0,5.0,29.0,1111.0,MSIIIa
113790,2024.0,6.0,26.0,1111.0,MSIIIa
114102,2024.0,1.0,91.0,174.0,MSIIIa
114102,2024.0,2.0,71.0,174.0,MSIIIa
114102,2024.0,3.0,81.0,174.0,MSIIIa
114102,2024.0,4.0,46.0,174.0,MSIIIa
114102,2024.0,5.0,33.0,174.0,MSIIIa
114102,2024.0,6.0,35.0,174.0,MSIIIa
114301,2024.0,1.0,323.0,8624.0,MSIIIa
114301,2024.0,2.0,336.0,8624.0,MSIIIa
114301,2024.0,3.0,351.0,8624.0,MSIIIa
114301,2024.0,4.0,372.0,8624.0,MSIIIa
114301,2024.0,5.0,283.0,8624.0,MSIIIa
114301,2024.0,6.0,336.0,8624.0,MSIIIa
114302,2024.0,1.0,110.0,3040.0,MSIIIa
114302,2024.0,2.0,92.0,3040.0,MSIIIa
114302,2024.0,3.0,126.0,3040.0,MSIIIa
114302,2024.0,4.0,124.0,3040.0,MSIIIa
114302,2024.0,5.0,133.0,3040.0,MSIIIa
114302,2024.0,6.0,101.0,3040.0,MSIIIa
114303,2024.0,1.0,107.0,4042.0,MSIIIa
114303,2024.0,2.0,64.0,4042.0,MSIIIa
114303,2024.0,3.0,167.0,4042.0,MSIIIa
114303,2024.0,4.0,129.0,4042.0,MSIIIa
114303,2024.0,5.0,109.0,4042.0,MSIIIa
114303,2024.0,6.0,112.0,4042.0,MSIIIa
114304,2024.0,1.0,120.0,3403.0,MSIIIa
114304,2024.0,2.0,87.0,3403.0,MSIIIa
114304,2024.0,3.0,131.0,3403.0,MSIIIa
114304,2024.0,4.0,130.0,3403.0,MSIIIa
114304,2024.0,5.0,110.0,3403.0,MSIIIa
114304,2024.0,6.0,99.0,3403.0,MSIIIa
114305,2024.0,1.0,139.0,5311.0,MSIIIa
114305,2024.0,2.0,143.0,5311.0,MSIIIa
114305,2024.0,3.0,194.0,5311.0,MSIIIa
114305,2024.0,4.0,196.0,5311.0,MSIIIa
114305,2024.0,5.0,121.0,5311.0,MSIIIa
114305,2024.0,6.0,162.0,5311.0,MSIIIa
114306,2024.0,1.0,232.0,3915.0,MSIIIa
114306,2024.0,2.0,218.0,3915.0,MSIIIa
114306,2024.0,3.0,211.0,3915.0,MSIIIa
114306,2024.0,4.0,236.0,3915.0,MSIIIa
114306,2024.0,5.0,138.0,3915.0,MSIIIa
114306,2024.0,6.0,94.0,3915.0,MSIIIa
114307,2024.0,1.0,120.0,2656.0,MSIIIa
114307,2024.0,2.0,196.0,2656.0,MSIIIa
114307,2024.0,3.0,128.0,2656.0,MSIIIa
114307,2024.0,4.0,125.0,2656.0,MSIIIa
114307,2024.0,5.0,185.0,2656.0,MSIIIa
114307,2024.0,6.0,50.0,2656.0,MSIIIa
114308,2024.0,1.0,169.0,3006.0,MSIIIa
114308,2024.0,2.0,72.0,3006.0,MSIIIa
114308,2024.0,3.0,87.0,3006.0,MSIIIa
114308,2024.0,4.0,85.0,3006.0,MSIIIa
114308,2024.0,5.0,61.0,3006.0,MSIIIa
114308,2024.0,6.0,103.0,3006.0,MSIIIa
114309,2024.0,1.0,161.0,2974.0,MSIIIa
114309,2024.0,2.0,52.0,2974.0,MSIIIa
114309,2024.0,3.0,96.0,2974.0,MSIIIa
114309,2024.0,4.0,123.0,2974.0,MSIIIa
114309,2024.0,5.0,96.0,2974.0,MSIIIa
114309,2024.0,6.0,88.0,2974.0,MSIIIa
114310,2024.0,1.0,28.0,1168.0,MSIIIa
114310,2024.0,2.0,18.0,1168.0,MSIIIa
114310,2024.0,3.0,69.0,1168.0,MSIIIa
114310,2024.0,4.0,47.0,1168.0,MSIIIa
114310,2024.0,5.0,30.0,1168.0,MSIIIa
114310,2024.0,6.0,24.0,1168.0,MSIIIa
114311,2024.0,1.0,167.0,3133.0,MSIIIa
114311,2024.0,2.0,95.0,3133.0,MSIIIa
114311,2024.0,3.0,119.0,3133.0,MSIIIa
114311,2024.0,4.0,123.0,3133.0,MSIIIa
114311,2024.0,5.0,88.0,3133.0,MSIIIa
114311,2024.0,6.0,88.0,3133.0,MSIIIa
114312,2024.0,1.0,156.0,5152.0,MSIIIa
114312,2024.0,2.0,119.0,5152.0,MSIIIa
114312,2024.0,3.0,173.0,5152.0,MSIIIa
114312,2024.0,4.0,215.0,5152.0,MSIIIa
114312,2024.0,5.0,180.0,5152.0,MSIIIa
114312,2024.0,6.0,155.0,5152.0,MSIIIa
114313,2024.0,1.0,124.0,2942.0,MSIIIa
114313,2024.0,2.0,88.0,2942.0,MSIIIa
114313,2024.0,3.0,99.0,2942.0,MSIIIa
114313,2024.0,4.0,121.0,2942.0,MSIIIa
114313,2024.0,5.0,98.0,2942.0,MSIIIa
114313,2024.0,6.0,56.0,2942.0,MSIIIa
114314,2024.0,1.0,38.0,2565.0,MSIIIa
114314,2024.0,2.0,24.0,2565.0,MSIIIa
114314,2024.0,3.0,30.0,2565.0,MSIIIa
114314,2024.0,4.0,56.0,2565.0,MSIIIa
114314,2024.0,5.0,21.0,2565.0,MSIIIa
114314,2024.0,6.0,17.0,2565.0,MSIIIa
114315,2024.0,1.0,99.0,1627.0,MSIIIa
114315,2024.0,2.0,71.0,1627.0,MSIIIa
114315,2024.0,3.0,97.0,1627.0,MSIIIa
114315,2024.0,4.0,124.0,1627.0,MSIIIa
114315,2024.0,5.0,87.0,1627.0,MSIIIa
114315,2024.0,6.0,63.0,1627.0,MSIIIa
114316,2024.0,1.0,152.0,3725.0,MSIIIa
114316,2024.0,2.0,162.0,3725.0,MSIIIa
114316,2024.0,3.0,173.0,3725.0,MSIIIa
114316,2024.0,4.0,163.0,3725.0,MSIIIa
114316,2024.0,5.0,150.0,3725.0,MSIIIa
114316,2024.0,6.0,126.0,3725.0,MSIIIa
114317,2024.0,1.0,227.0,3386.0,MSIIIa
114317,2024.0,2.0,171.0,3386.0,MSIIIa
114317,2024.0,3.0,161.0,3386.0,MSIIIa
114317,2024.0,4.0,176.0,3386.0,MSIIIa
114317,2024.0,5.0,164.0,3386.0,MSIIIa
114317,2024.0,6.0,86.0,3386.0,MSIIIa
114318,2024.0,1.0,54.0,1086.0,MSIIIa
114318,2024.0,2.0,51.0,1086.0,MSIIIa
114318,2024.0,3.0,61.0,1086.0,MSIIIa
114318,2024.0,4.0,62.0,1086.0,MSIIIa
114318,2024.0,5.0,57.0,1086.0,MSIIIa
114318,2024.0,6.0,38.0,1086.0,MSIIIa
114319,2024.0,1.0,200.0,3668.0,MSIIIa
114319,2024.0,2.0,192.0,3668.0,MSIIIa
114319,2024.0,3.0,211.0,3668.0,MSIIIa
114319,2024.0,4.0,184.0,3668.0,MSIIIa
114319,2024.0,5.0,150.0,3668.0,MSIIIa
114319,2024.0,6.0,120.0,3668.0,MSIIIa
114320,2024.0,1.0,226.0,5003.0,MSIIIa
114320,2024.0,2.0,143.0,5003.0,MSIIIa
114320,2024.0,3.0,240.0,5003.0,MSIIIa
114320,2024.0,4.0,164.0,5003.0,MSIIIa
114320,2024.0,5.0,227.0,5003.0,MSIIIa
114320,2024.0,6.0,234.0,5003.0,MSIIIa
114321,2024.0,1.0,269.0,4510.0,MSIIIa
114321,2024.0,2.0,294.0,4510.0,MSIIIa
114321,2024.0,3.0,279.0,4510.0,MSIIIa
114321,2024.0,4.0,293.0,4510.0,MSIIIa
114321,2024.0,5.0,184.0,4510.0,MSIIIa
114321,2024.0,6.0,128.0,4510.0,MSIIIa
114322,2024.0,1.0,301.0,7262.0,MSIIIa
114322,2024.0,2.0,130.0,7262.0,MSIIIa
114322,2024.0,3.0,260.0,7262.0,MSIIIa
114322,2024.0,4.0,248.0,7262.0,MSIIIa
114322,2024.0,5.0,233.0,7262.0,MSIIIa
114322,2024.0,6.0,279.0,7262.0,MSIIIa
114323,2024.0,1.0,113.0,2127.0,MSIIIa
114323,2024.0,2.0,75.0,2127.0,MSIIIa
114323,2024.0,3.0,102.0,2127.0,MSIIIa
114323,2024.0,4.0,80.0,2127.0,MSIIIa
114323,2024.0,5.0,85.0,2127.0,MSIIIa
114323,2024.0,6.0,70.0,2127.0,MSIIIa
114324,2024.0,1.0,167.0,4284.0,MSIIIa
114324,2024.0,2.0,155.0,4284.0,MSIIIa
114324,2024.0,3.0,138.0,4284.0,MSIIIa
114324,2024.0,4.0,149.0,4284.0,MSIIIa
114324,2024.0,5.0,110.0,4284.0,MSIIIa
114324,2024.0,6.0,89.0,4284.0,MSIIIa
114325,2024.0,1.0,222.0,4426.0,MSIIIa
114325,2024.0,2.0,212.0,4426.0,MSIIIa
114325,2024.0,3.0,197.0,4426.0,MSIIIa
114325,2024.0,4.0,180.0,4426.0,MSIIIa
114325,2024.0,5.0,135.0,4426.0,MSIIIa
114325,2024.0,6.0,104.0,4426.0,MSIIIa
114326,2024.0,1.0,409.0,4864.0,MSIIIa
114326,2024.0,2.0,181.0,4864.0,MSIIIa
114326,2024.0,3.0,205.0,4864.0,MSIIIa
114326,2024.0,4.0,255.0,4864.0,MSIIIa
114326,2024.0,5.0,183.0,4864.0,MSIIIa
114326,2024.0,6.0,184.0,4864.0,MSIIIa
114327,2024.0,1.0,77.0,2316.0,MSIIIa
114327,2024.0,2.0,91.0,2316.0,MSIIIa
114327,2024.0,3.0,125.0,2316.0,MSIIIa
114327,2024.0,4.0,94.0,2316.0,MSIIIa
114327,2024.0,5.0,79.0,2316.0,MSIIIa
114327,2024.0,6.0,81.0,2316.0,MSIIIa
114328,2024.0,1.0,142.0,2851.0,MSIIIa
114328,2024.0,2.0,69.0,2851.0,MSIIIa
114328,2024.0,3.0,97.0,2851.0,MSIIIa
114328,2024.0,4.0,109.0,2851.0,MSIIIa
114328,2024.0,5.0,103.0,2851.0,MSIIIa
114328,2024.0,6.0,96.0,2851.0,MSIIIa
114329,2024.0,1.0,70.0,2320.0,MSIIIa
114329,2024.0,2.0,65.0,2320.0,MSIIIa
114329,2024.0,3.0,138.0,2320.0,MSIIIa
114329,2024.0,4.0,88.0,2320.0,MSIIIa
114329,2024.0,5.0,123.0,2320.0,MSIIIa
114329,2024.0,6.0,117.0,2320.0,MSIIIa
114330,2024.0,1.0,165.0,3438.0,MSIIIa
114330,2024.0,2.0,94.0,3438.0,MSIIIa
114330,2024.0,3.0,135.0,3438.0,MSIIIa
114330,2024.0,4.0,144.0,3438.0,MSIIIa
114330,2024.0,5.0,122.0,3438.0,MSIIIa
114330,2024.0,6.0,123.0,3438.0,MSIIIa
114331,2024.0,1.0,190.0,4109.0,MSIIIa
114331,2024.0,2.0,159.0,4109.0,MSIIIa
114331,2024.0,3.0,194.0,4109.0,MSIIIa
114331,2024.0,4.0,207.0,4109.0,MSIIIa
114331,2024.0,5.0,177.0,4109.0,MSIIIa
114331,2024.0,6.0,150.0,4109.0,MSIIIa
114332,2024.0,1.0,210.0,3824.0,MSIIIa
114332,2024.0,2.0,134.0,3824.0,MSIIIa
114332,2024.0,3.0,180.0,3824.0,MSIIIa
114332,2024.0,4.0,144.0,3824.0,MSIIIa
114332,2024.0,5.0,167.0,3824.0,MSIIIa
114332,2024.0,6.0,82.0,3824.0,MSIIIa
114333,2024.0,1.0,58.0,1341.0,MSIIIa
114333,2024.0,2.0,35.0,1341.0,MSIIIa
114333,2024.0,3.0,15.0,1341.0,MSIIIa
114333,2024.0,4.0,51.0,1341.0,MSIIIa
114333,2024.0,5.0,13.0,1341.0,MSIIIa
114333,2024.0,6.0,9.0,1341.0,MSIIIa
114334,2024.0,1.0,174.0,3310.0,MSIIIa
